Date;AUDUSD;CADJPY;CHFJPY;EURAUD;EURCAD;EURJPY;EURUSD;GBPAUD;GBPCAD;GBPUSD;NZDJPY;NZDUSD;USDBRL;USDCAD;USDCHF;USDCLP;USDCNY;USDCZK;USDDKK;USDHKD;USDHUF;USDILS;USDINR;USDJPY;USDKRW;USDMXN;USDNOK;USDPKR;USDPLN;USDRUB;USDSEK;USDSGD;USDTRY;USDZAR
2020-01-16;0,0016290264549777352;0,002174298368409492;0,0038272138601272497;0,0006004471439581732;0,0002063545145896821;0,002459322744708981;0,0020736147906197213;-0,00031248158331942204;-0,0005232636942929543;0,001433508133319965;0,001789345808048781;0,0014354092517431514;0,010330616295588584;-0,0021070278733495225;-0,0034908253889661895;0,007123921180590382;-0,0015228252410627318;-0,005477824339446394;-0,0022258829054751916;-0,0006572872418010937;-0,00093776809598513;-0,0008449163149369006;-0,0017956390500416897;0,0002640152385874537;-0,00023339616424609781;-0,000590835728922262;-0,0019968074939354474;-0,0012953171906047198;-0,0003953900786356484;-0,0009483057275630917;-0,000549787627757732;-0,0016559172760893858;-0,00199792134173924;-0,0014524677351413309
2020-01-17;-0,0009838861288416607;0,0026787764550642986;0,001205120852199263;-3,0349790195519373e-05;-0,0013211754754527082;0,0012396157802091036;-0,001294140833420409;0,004012712437057983;0,0026077112838693768;0,0028732622453714438;0,005512834950832537;0,0028702190620806135;0,0022493706131507685;7,6708666146598e-05;0,0012236913256089175;0,002320470082685974;-0,0016996282912880515;0,00465853017475801;0,0013274816099350278;1,282356374641755e-05;0,0065127633686774015;-0,0002895758279712535;0,003213250063914501;0,0026538456218786026;0,0017188060567295605;-0,0010493397885157861;0,0034720539974427795;-0,0003241163616982187;0,001791075547094571;0,0037926711926040612;0,00310420191222828;0,0007429215897924902;-0,0034525296893918424;0,0016031278668648783
2020-01-20;-0,0027876191793892767;-0,0019312926156676345;-0,0031411675008582688;-0,0014010062651468426;-0,0022887450763697595;-0,0038052946052998513;-0,004046570453323238;-0,0028056302544818734;-0,003401890561288887;-0,005478171672471782;-0,00285175611464719;-0,0027907996056587628;-0,00527246483471296;0,001884872478818257;0,003445256700094608;-0,003999715847331978;-0,0028245491059359375;0,0036088432533530443;0,0037832243822095556;-0,000485201159640717;0,008037061162085534;-7,525512180242077e-05;0,0012550484886146478;4,5356387127262854e-05;0,0013711745922612647;-0,005703002792009787;0,002506339373960773;-0,007093803677270521;0,005489967987263052;-0,00016399385731993358;0,0031419018998937254;0,0005716268541312525;0,0060736093496989154;0,005243968190625248
2020-01-21;-0,0007841469295213564;0,0014813676279420709;-0,00029880537752799305;0,0009858379548202524;-0,0013535547775404293;0,0001799997895290892;0,00021079095030663436;0,000571287521650145;-0,0016316442402118205;-0,00012996546218236904;-0,0018363700802494435;-0,0016337801160238746;0,006443014462529874;-0,001394131132841526;0,00017555853450998982;-0,0033669748783464824;0,0010346615283584764;-0,002714318168332543;-0,00015146522452196503;0,0001763468541556404;-0,004547740827493215;0,000518247993810974;-5,209218599589111e-05;-6,356876723192315e-05;-0,0024073552628616204;-0,00013935761071798354;0,002029788962607679;0,005471743305402432;0,0010934012834862502;1,9455154073631565e-05;0,0001103391325967284;-0,0004974447100226046;0,003391082329388749;0,0009879347349776764
2020-01-22;-0,004298849143352155;-0,004557795130210844;-0,002843449338421284;0,0030629131083044297;0,001174102757374032;-0,003384031345592307;-0,0010204176837492315;0,007486165442175519;0,005156729745769481;0,0032566880143503835;-0,004268475446061262;-0,002059767922633455;0,005333703858414912;0,002151700396236839;0,00043365504710355074;0,004529872354016228;0,005664261405039914;0,0013138972065593207;0,0010954282347645687;0,00012869577285280076;-0,0004645938654295801;-5,50010650125174e-05;0,0019549790332792985;-0,0024081999387682027;0,009603303166779114;0,005650417763707969;0,0063205400123817505;0,0;-0,0021197900377813643;0,004716909988134162;-0,00015764537770146333;0,0023659823254528712;0,0037690852371190854;-0,0006833848134737111
2020-01-23;-0,0005715823424868756;-0,0068039619141094885;-0,0001413860041377785;0,0017530911875462396;0,006261902170126725;-0,0007225104789854613;0,0009760499881296328;0,008045124161228467;0,012866228159089318;0,007386223830276398;-0,0014775952667356069;0,0001648292218470493;-0,007054119148971416;0,00499759119774851;-0,0014461255284105093;-0,004529872354016099;0,00013037450440069569;0,0008219528618693152;-0,0009454499346013988;9,008332345320767e-05;0,0045862470984118055;0,0015791966151320412;-0,0012920533874520843;-0,0016390787523592302;-0,0042958902222894075;-0,0031494350623256055;-0,0007015520772772354;0,0;0,0006285314120758569;0,000295772481165096;-0,0019871785558103878;-0,0012527605422917956;-0,002267849436648993;-0,010614119929576178
2020-01-24;-0,0004652395570988616;-0,0007188780473966827;-0,0039574235719270455;-0,0032369795768922506;-0,004434331395155672;-0,005336617935308299;-0,0037215309488002925;-0,001547521873606398;-0,0029687947445838406;-0,0018910339408312585;0,0011877268094958545;0,0027743396325968046;-0,0029221029539643986;-0,0009136989109316876;0,0021684048182865276;0,0072379474539674814;0,004320351939819541;0,004508536089288235;0,003702450050887616;0,00018014230554533938;0,006076947735841854;-0,0016370993737798113;0,003411500032276199;-0,0016052071490055407;0,003319992231763735;0,002605634796408949;0,0017696080041958407;0,0;0,005613254210625096;0,00023916829708933146;0,003289587796018467;0,0019266947890299812;0,0016102954838263937;0,0026971166312056085
2020-01-27;-0,00555898714895936;-0,009211653493390298;-0,007329527539066571;0,0028298129834000247;-0,00036524705146199024;-0,009558180183603417;-0,0027048154401574376;0,0013184081333994812;-0,0018901690845944342;-0,0044377772192146035;-0,013325281610973067;-0,006369510469404592;-0,0023052349737039245;0,002434707858556971;0,00045374076286287666;0,0003862586738633271;1,4437840011386081e-05;0,0025910512000025462;0,0027553293944707195;0,00027530469250620465;0,0012601739822217393;-0,00033008904834835146;5,605208480999143e-05;-0,006869605649982108;0,0013266708509448773;0,006024655022622562;0,007599448781612023;0,0;0,004898128502611199;0,0038412213533921824;0,005033700607005603;0,002631969303292503;0,0026241764515437895;0,005667510193036008
2020-01-28;-0,005925770742791904;-0,0010045591055526295;0,0013365940235531965;0,00545775645575655;0,0016391168368215753;0,0005917946483198458;-0,0005070083082547705;0,005753572304718791;0,0019715049391764417;-0,00013060937506388106;-0,0028997203213950193;-0,004106015049839043;0,011140945383832392;0,002178704710390216;-9,2796656535521e-05;0,013934420943729585;0,0;0,004171106395235222;0,0004351619805610998;0,0003421236159281546;0,0032611785772536815;0,001388993029674026;0,0016111164295499953;0,0010839164375372398;0,006462378654164437;0,0015627788872314245;0,008767995916329428;-0,001624695727001922;0,005503184668927032;0,012204141107430882;0,004690536078154272;0,0023378639195181937;-0,000333091834138934;0,009021209640061196
2020-01-29;0,0003706036523653462;0,0037951070129650377;-0,0012742116261718897;-0,00012275363784612352;-0,0015701812357508805;0,00221381678522028;0,00025342813606535716;-0,0030752125301486983;-0,004562731841201018;-0,002725876591290355;0,0010236426598006292;-0,000870255752773237;-0,0030240111223816648;-0,0017987457604056246;0,003222125844230897;-0,0031788442576314896;0,0;-0,0016829611842426738;-0,00020057158749883458;-0,00021345325223356984;0,0020736543107760814;-0,0016785836772984385;-0,0029382759569507536;0,0019445424040059002;-0,0020841698236352952;-0,00892974085933672;-0,003266383345413722;0,001624695727001983;-0,0014077925266799036;-0,010880424760511525;-0,0015031220979778177;-0,00031679301398658067;-0,0003029435502913652;-0,0025753028924799318
2020-01-30;-0,0017774149564864462;-0,003952544609240356;-0,0015525526776525396;0,0007055180659572755;0,0018522504180608305;-0,002105567768262521;-0,000517957493631393;0,0014635821539733052;0,002429476120090381;-0,00019524510943501225;-0,0034534897570076524;-0,001973153842356493;0,008430063144267839;0,00250366314614563;0,00020550579811516126;0,009001614615410497;0,0;0,0019580853739796333;0,0007018246251089222;-0,0003151429783393877;-0,0003426217106025194;-0,00045775738435761484;0,000976675436389747;-0,0013295888174018975;0,0032307385660984077;-0,0022536796772393885;0,005353665350617786;0,0003246424392248985;0,0039141759039822786;0,004861715030169742;0,0007648389618793634;0,002208171761212718;0,0026324198955133167;0,003356824194484347
2020-01-31;-0,006528327886581357;-0,002170247457210801;0,00259519783923961;0,00800177016086949;0,002123502479341074;0,00024162699354190537;0,0011133636077491934;0,011478291597631281;0,005721018378368483;0,005130694383695535;-0,007387747966863384;-0,006421643171269658;0,003140077008841206;0,00108301916865557;-0,003881414522343539;0,005663598386205243;0,0;-0,0008212654288997;-0,001356986581609309;-0,0007065804507861215;-0,003432289343220483;-0,00025794777982302795;0,004757198450905864;-0,0010098099777866726;0,007644244266792385;0,005279922234962624;0,0031825550895336345;-0,00032464243922483655;0,0005139118510790273;0,010812064967578581;0,0028358187817762674;0,0016528910565211886;0,0029319718492939583;0,010125611576360088
2020-02-03;-0,002184516425786361;-0,00671019835010358;0,0018420783945042511;0,007859747579039561;0,007904479075136936;0,000932404671698879;0,005485525052044301;0,009551986091704105;0,009667381513946898;0,007053665450375502;-0,008559292417980072;-0,004006459741929143;0,009478306005841968;0,0022002510533133475;-0,006260455585175547;0,0037579901997940577;0,0;-0,00604015235242135;-0,005476015613966729;-0,00023305887420669026;-0,005424186868620238;-0,0008786825209565534;-0,002005097684029029;-0,004649026340297713;0,0065071871658470715;0,004547990966234258;0,0018601624184667986;0,0;-0,004918431051027255;0,010924997999169943;-0,000849891657320194;0,0013276716068878372;0,00014892693620968933;0,01729904947330196
2020-02-04;-0,00046644768430839683;-0,0019446869766704589;-0,00026674592317420297;-0,0019576389566464915;0,001640008785039684;-0,00019974596899861622;-0,002425760277789674;-0,013656870604342617;-0,010055075317413174;-0,01407076220548597;0,002468858403992866;0,0002519700337833338;-0,00839453910745889;0,0040399597274264655;0,002426010921091842;-0,016133432732709955;0,012166684718297256;0,0007296267935758497;0,0024604852128261223;3,991119575261134e-05;0,003227816772556125;-0,0008183964226464852;-0,0025543766901806914;0,002212125874313467;-0,004622053761699602;-0,0027605360340884322;0,008378355280454665;-0,006295197954288727;0,0027738015734957593;-0,003719549024101891;0,00142020442657633;0,004147841705984893;0,001431631365365952;-0,008773890391150969
2020-02-05;0,006152108397768509;0,00864275452506162;0,004055907123700384;-0,007735042853047791;-0,002512216454012498;0,006065601261260581;-0,0014150782738122072;-0,003527499472664652;0,001740684556642785;0,0027070355952618537;0,012620030035301866;0,005045848138394027;0,0016233951926272155;-0,0008728845664326552;0,0036900048273748316;-0,007397033788879423;-0,003295727745620232;-0,002591059225178587;0,0016079296754142733;5,1513788561019976e-05;-0,0032014930986700284;0,00048183266210063605;-0,0030067789504281913;0,007658506853298844;-0,005801423602235579;-0,007635498973076659;-0,007847308171097744;0,006295197954288831;-0,0037552716719565352;-0,011485387965352707;-0,006333386223747459;0,0008537845986592547;-0,000983228664787608;-0,0066754479307945145
2020-02-06;0,0029683910703087782;0,003211279709581381;-0,0010102033962562968;-0,007070732625628015;-0,003913654580041156;-0,0007365637281604054;-0,00407914716479985;-0,0057250855439325045;-0,002580329078248098;-0,00273308362967307;0,0016453508879822791;-0,001836047365896207;-0,0047364126776948375;0,00014305096318154248;0,004149137569312446;-0,006420979967060857;-0,0035361003022414722;0,0033727382246070328;0,004046103820332656;-0,00038632598121057695;0,008046690012123662;-0,0017834980747846736;0,0011245690212580185;0,003347651744902473;0,0008284069326044997;-0,0044922903694531394;-0,0004560537799990972;-0,001624695727001922;-0,0030278131253618137;-0,0013899313520500313;-0,00019820848253931226;0,006760461315890217;0,0005318384881907917;-0,0017276318318006645
2020-02-07;-0,0026398652968710554;0,0013058195590752893;8,86753496264061e-05;0,0011778398993545997;-0,0016574540260545032;-0,00043887506294226157;-0,0017588635635339997;-0,002080511571239413;-0,0049360619372304;-0,005159492069405964;-0,001884734343024855;-0,0029184213804966095;0,011087148730576602;-2,261397240281008e-05;0,0012321803850698955;0,009105514127622564;-0,0004303046285908192;-0,002329331805471092;0,0016767996504558741;9,028872029477993e-06;0,00436666478251065;-0,0032031470507692603;0,004065913942397183;0,0014013827346688842;0,0006673444846322374;0,0027989814473526778;0,0012590270698732639;-0,0016273396593753711;0,005221812669558986;0,006838596811305833;0,0037078052161427003;0,004185963273155146;0,0011363360059833032;0,010884130390261355
2020-02-10;-0,009201889111447634;-0,00477206535505682;-0,004896743328105358;0,006014805457252045;-0,001104261485137917;-0,005764472842361939;-0,003070422989157765;0,00585601480699962;-0,0012815554355876673;-0,0029953495762552003;-0,012480371542810516;-0,009859649769654148;0,009208169010652575;0,0019252904718707283;0,002214081458485168;0,010666798807061102;0,004409310533674976;0,00569949506079433;0,0029158423912146983;0,00030005613227621325;0,004010910213388649;-0,00046677959207464307;0,0006364520766029804;-0,002941591897643604;0,0057591627509034965;0,008576408464705058;0,00861781808815783;0,004225547710254573;0,005730613588398438;0,013490113824555155;0,0041291317275737194;0,003751672538131384;-0,0001269480231580847;0,011187706220034134
2020-02-11;0,0026617420496693675;0,0005826312353660375;0,0004692122929189916;-0,006161941324114419;-0,0032442825022798087;-0,0023601888582157234;-0,003279425511196765;-0,0006523940806311245;0,002590579918105212;0,002064770697657487;-0,0005561190864752461;-0,0017199715766759993;0,0001329854964445983;0,0005557841245488786;0,00045041508567129766;0,002523023880588886;-0,0024456155231090833;0,002604132436604639;0,0035500717682931675;5,151511384901591e-05;0,0033107904941414995;-0,0018985053210409661;-0,003298484351338802;0,001102973069021919;-0,004594542571021846;-0,005202239381171499;-0,0014065745737191326;-0,000973512323877311;0,0015011556475110074;-0,0007956237189929568;-0,00010357868308583101;-0,0017624876419360086;0,0031286221530550675;-0,007827001645414345
2020-02-12;0,0046079897217287304;0,002738407927768031;0,0023242612690284837;-0,00363057239699736;-0,0009574153736980896;0,00139344781335826;0,000545789907371758;-0,0012076411171958613;0,0010575493198540062;0,0029626828305407637;0,003445631139424289;0,002802117637750392;0,0015161082343387756;-0,0019993819358164974;-0,0015363453382074138;-0,003028424288140808;-0,0026669722731352597;-0,004719543504419156;-0,0008384982471713922;-0,00012876205738291565;0,0009033968184775055;-0,004424332834699462;-6,593521396657036e-05;0,0007012780145901399;-0,004149885922942827;-0,003250770072984275;-0,004612292437962633;0,0;-0,002191017147715177;-0,01183665678286342;-0,0031006715728225656;-0,0020253072291239993;0,0017135155956888714;-0,01088590492744409
2020-02-13;-0,0011613730173961456;0,0022723315219078735;-0,0018941113025292622;-0,0030509460279478213;-0,006568254728683521;-0,003926662147967671;-0,003988568387690097;0,0008967570218418177;-0,0025411936662691086;7,774282319207808e-05;0,006361804922112667;0,006317529658770138;0,006212611711899643;-0,0025841528472438204;0,002006983763912699;-0,000379179420940883;0,0008754623758781529;0,0005435020601646176;0,003996157573165041;0,0004763429573893191;0,007217192749945908;0,00775746826437454;0,0002932499240263664;2,7296332635255272e-05;-0,002340301444310039;-8,58456267984797e-05;-0,0004047508433041527;-0,006784688332581237;0,0029458428472241287;-0,001996439177925189;0,0009270946328214712;0,0014923992479668226;0,004676572784092391;0,004983654777029191
2020-02-14;0,0013099967011729033;-0,0013530761591609365;-0,0022096331566935105;-0,004361506656292789;-0,0026394460210659647;-0,003942141626241227;-0,002758693593560904;0,005606055732323681;0,007334434592109318;0,006865047934648164;-0,001682180332771176;-0,0006251679880125771;-0,0017774125167521113;0,0005882250252982441;0,0013493944945253901;0,0032815574393211333;0,0007742954548133306;0,004084399013312347;0,0028705857301407874;-0,00029606843982775036;-0,004238473227724466;-0,002815795362727297;-0,0003886281939422311;-0,0008014192789569882;0,004666680718746385;-0,0024331378372398752;0,0013141716509643077;0,005159992605579305;0,001354730849811941;0,006883069502768845;0,0033170871906716888;0,0013605972042259316;-0,000744778172501387;0,002650899680588076
2020-02-17;0,0005936536149318538;0,0019444257323979705;-0,0024652922725643778;-0,0008249530068315614;-0,0015243067433863486;0,00029412988636437324;-0,00039037003474076096;-0,00022157072479803814;-0,0009559291371634128;0,0004698073077182518;0,0010888117187235326;0,0005413108983802951;-0,011515249770983556;-0,0014108637572462753;0,0028665167061570065;-0,002649645885908063;0,0013894789333900187;0,0010032810266561163;9,28709890453018e-05;8,49682717075424e-05;-0,004708737611948236;0,0009637934807780151;0,0034499830718112234;0,00030059012844415385;-0,001090539265499253;-0,0028058069689634022;-0,001254614906917064;0,0003251702272947396;0,0002962360657134099;-0,0017206395077129508;0,003932730277213771;0,0002373612641849525;0,00239792752505249;-0,001581903622596073
2020-02-18;-0,0020821286370566352;0,0009768665959164387;0,0013851794986348479;0,0018783532523961148;-0,0011290242103331955;-5,044725789952069e-05;-0,00015174787186215667;-0,0011808591805149186;-0,004209096421150202;-0,0033750318431412674;-0,0008624941586068425;-0,0011789963522921031;0,006841798144165074;-0,0007703527319586678;-0,0013148875922629412;0,0037831066557038992;-0,0009738604184566753;-0,0019376640125861517;0,00036420355506578187;6,949180315663353e-05;-7,759241104762375e-05;-0,0008820080105692436;-0,0023183407115487005;0,0003551706336236087;0,0013778630199820082;0,000377428077950798;0,001671817726820149;0,001299525499707183;0,003807806118567866;-0,0009386652898605305;-0,0022121835647896894;-0,001173034348836052;-0,0012396057341925288;0,00631679447141617
